"SECCION","ALBERTO_JIMENEZ","ENRIQUE_CARDENAS","MIGUEL_BARBOSA","NO_REGISTRADOS","NULOS","TOTAL_VOTOS","LISTA_NOMINAL","aj_porc","ec_porc","mb_porc","no_reg_porc","nulos_porc","parti_porc","abst_porc","GANADOR","PORC_GANADOR","CVE_GANADOR"
"2268",28,39,173,0,6,246,1121,11.38,15.85,70.33,0,2.44,21.94,78.06,"MIGUEL_BARBOSA",70.33,"3"
"2269",34,40,261,0,6,341,1514,9.97,11.73,76.54,0,1.76,22.52,77.48,"MIGUEL_BARBOSA",76.54,"3"
"227",81,113,382,0,34,610,1607,13.28,18.52,62.62,0,5.57,37.96,62.04,"MIGUEL_BARBOSA",62.62,"3"
"2270",197,85,250,0,17,549,1733,35.88,15.48,45.54,0,3.1,31.68,68.32,"MIGUEL_BARBOSA",45.54,"3"
"2271",193,44,163,0,13,413,1095,46.73,10.65,39.47,0,3.15,37.72,62.28,"ALBERTO_JIMENEZ",46.73,"1"
"2272",107,190,311,0,33,641,1629,16.69,29.64,48.52,0,5.15,39.35,60.65,"MIGUEL_BARBOSA",48.52,"3"
"2273",105,194,353,0,28,680,2065,15.44,28.53,51.91,0,4.12,32.93,67.07,"MIGUEL_BARBOSA",51.91,"3"
"2274",105,180,280,1,29,595,1428,17.65,30.25,47.06,0.17,4.87,41.67,58.33,"MIGUEL_BARBOSA",47.06,"3"
"2275",156,251,428,0,28,863,2043,18.08,29.08,49.59,0,3.24,42.24,57.76,"MIGUEL_BARBOSA",49.59,"3"
"2276",80,114,266,0,33,493,1311,16.23,23.12,53.96,0,6.69,37.6,62.4,"MIGUEL_BARBOSA",53.96,"3"
"2277",60,35,135,0,12,242,469,24.79,14.46,55.79,0,4.96,51.6,48.4,"MIGUEL_BARBOSA",55.79,"3"
"2278",67,40,164,0,24,295,622,22.71,13.56,55.59,0,8.14,47.43,52.57,"MIGUEL_BARBOSA",55.59,"3"
"2279",118,100,291,0,31,540,1271,21.85,18.52,53.89,0,5.74,42.49,57.51,"MIGUEL_BARBOSA",53.89,"3"
"228",84,97,297,0,13,491,1099,17.11,19.76,60.49,0,2.65,44.68,55.32,"MIGUEL_BARBOSA",60.49,"3"
"2280",171,81,424,0,43,719,1665,23.78,11.27,58.97,0,5.98,43.18,56.82,"MIGUEL_BARBOSA",58.97,"3"
"2281",72,51,169,0,21,313,834,23,16.29,53.99,0,6.71,37.53,62.47,"MIGUEL_BARBOSA",53.99,"3"
"2282",165,137,468,0,26,796,2440,20.73,17.21,58.79,0,3.27,32.62,67.38,"MIGUEL_BARBOSA",58.79,"3"
"2283",95,102,285,0,51,533,1679,17.82,19.14,53.47,0,9.57,31.75,68.25,"MIGUEL_BARBOSA",53.47,"3"
"2284",137,174,176,0,40,527,1548,26,33.02,33.4,0,7.59,34.04,65.96,"MIGUEL_BARBOSA",33.4,"3"
"2285",46,76,282,0,15,419,1245,10.98,18.14,67.3,0,3.58,33.65,66.35,"MIGUEL_BARBOSA",67.3,"3"
"2286",191,184,483,0,69,927,3101,20.6,19.85,52.1,0,7.44,29.89,70.11,"MIGUEL_BARBOSA",52.1,"3"
"2287",188,162,414,0,50,814,2685,23.1,19.9,50.86,0,6.14,30.32,69.68,"MIGUEL_BARBOSA",50.86,"3"
"2288",102,114,406,0,24,646,2257,15.79,17.65,62.85,0,3.72,28.62,71.38,"MIGUEL_BARBOSA",62.85,"3"
"2289",192,114,281,0,44,631,1998,30.43,18.07,44.53,0,6.97,31.58,68.42,"MIGUEL_BARBOSA",44.53,"3"
"229",62,67,293,0,22,444,967,13.96,15.09,65.99,0,4.95,45.92,54.08,"MIGUEL_BARBOSA",65.99,"3"
"2290",96,50,257,1,23,427,1286,22.48,11.71,60.19,0.23,5.39,33.2,66.8,"MIGUEL_BARBOSA",60.19,"3"
"2291",249,82,343,0,36,710,2823,35.07,11.55,48.31,0,5.07,25.15,74.85,"MIGUEL_BARBOSA",48.31,"3"
"2292",71,41,154,0,19,285,902,24.91,14.39,54.04,0,6.67,31.6,68.4,"MIGUEL_BARBOSA",54.04,"3"
"2293",147,57,164,0,21,389,1571,37.79,14.65,42.16,0,5.4,24.76,75.24,"MIGUEL_BARBOSA",42.16,"3"
"2294",128,31,119,0,10,288,1331,44.44,10.76,41.32,0,3.47,21.64,78.36,"ALBERTO_JIMENEZ",44.44,"1"
"2295",32,66,409,0,15,522,1029,6.13,12.64,78.35,0,2.87,50.73,49.27,"MIGUEL_BARBOSA",78.35,"3"
"2296",51,84,320,0,18,473,971,10.78,17.76,67.65,0,3.81,48.71,51.29,"MIGUEL_BARBOSA",67.65,"3"
"2297",37,73,377,1,17,505,996,7.33,14.46,74.65,0.2,3.37,50.7,49.3,"MIGUEL_BARBOSA",74.65,"3"
"2298",45,23,269,0,19,356,736,12.64,6.46,75.56,0,5.34,48.37,51.63,"MIGUEL_BARBOSA",75.56,"3"
"2299",35,83,150,0,16,284,1407,12.32,29.23,52.82,0,5.63,20.18,79.82,"MIGUEL_BARBOSA",52.82,"3"
"23",47,20,255,0,13,335,543,14.03,5.97,76.12,0,3.88,61.69,38.31,"MIGUEL_BARBOSA",76.12,"3"
"230",73,71,56,0,10,210,945,34.76,33.81,26.67,0,4.76,22.22,77.78,"ALBERTO_JIMENEZ",34.76,"1"
"2300",74,218,193,0,26,511,2003,14.48,42.66,37.77,0,5.09,25.51,74.49,"ENRIQUE_CARDENAS",42.66,"2"
"2301",174,210,269,0,52,705,1784,24.68,29.79,38.16,0,7.38,39.52,60.48,"MIGUEL_BARBOSA",38.16,"3"
"2302",74,135,134,0,16,359,820,20.61,37.6,37.33,0,4.46,43.78,56.22,"ENRIQUE_CARDENAS",37.6,"2"
"2303",57,72,93,0,7,229,987,24.89,31.44,40.61,0,3.06,23.2,76.8,"MIGUEL_BARBOSA",40.61,"3"
"2304",15,100,125,0,12,252,590,5.95,39.68,49.6,0,4.76,42.71,57.29,"MIGUEL_BARBOSA",49.6,"3"
"2305",202,146,100,1,25,474,1134,42.62,30.8,21.1,0.21,5.27,41.8,58.2,"ALBERTO_JIMENEZ",42.62,"1"
"2306",248,100,145,0,8,501,2047,49.5,19.96,28.94,0,1.6,24.47,75.53,"ALBERTO_JIMENEZ",49.5,"1"
"2307",54,104,104,0,16,278,632,19.42,37.41,37.41,0,5.76,43.99,56.01,"ENRIQUE_CARDENAS",37.41,"2"
"2308",42,73,112,0,9,236,712,17.8,30.93,47.46,0,3.81,33.15,66.85,"MIGUEL_BARBOSA",47.46,"3"
"2309",96,96,132,0,3,327,952,29.36,29.36,40.37,0,0.92,34.35,65.65,"MIGUEL_BARBOSA",40.37,"3"
"231",14,28,288,0,8,338,465,4.14,8.28,85.21,0,2.37,72.69,27.31,"MIGUEL_BARBOSA",85.21,"3"
"2310",153,248,496,0,17,914,2789,16.74,27.13,54.27,0,1.86,32.77,67.23,"MIGUEL_BARBOSA",54.27,"3"
"2311",87,220,369,0,10,686,2687,12.68,32.07,53.79,0,1.46,25.53,74.47,"MIGUEL_BARBOSA",53.79,"3"
"2312",160,109,489,1,15,774,2139,20.67,14.08,63.18,0.13,1.94,36.19,63.81,"MIGUEL_BARBOSA",63.18,"3"
"2313",121,90,429,0,19,659,2150,18.36,13.66,65.1,0,2.88,30.65,69.35,"MIGUEL_BARBOSA",65.1,"3"
"2314",94,106,254,0,8,462,1732,20.35,22.94,54.98,0,1.73,26.67,73.33,"MIGUEL_BARBOSA",54.98,"3"
"2315",68,76,222,0,9,375,1265,18.13,20.27,59.2,0,2.4,29.64,70.36,"MIGUEL_BARBOSA",59.2,"3"
"2316",27,65,183,0,5,280,1719,9.64,23.21,65.36,0,1.79,16.29,83.71,"MIGUEL_BARBOSA",65.36,"3"
"2317",65,42,268,0,5,380,777,17.11,11.05,70.53,0,1.32,48.91,51.09,"MIGUEL_BARBOSA",70.53,"3"
"2318",18,10,72,0,0,100,176,18,10,72,0,0,56.82,43.18,"MIGUEL_BARBOSA",72,"3"
"2319",44,25,229,0,7,305,1076,14.43,8.2,75.08,0,2.3,28.35,71.65,"MIGUEL_BARBOSA",75.08,"3"
"232",50,39,282,0,18,389,967,12.85,10.03,72.49,0,4.63,40.23,59.77,"MIGUEL_BARBOSA",72.49,"3"
"2320",31,12,259,0,4,306,1145,10.13,3.92,84.64,0,1.31,26.72,73.28,"MIGUEL_BARBOSA",84.64,"3"
"2321",66,52,458,0,16,592,2306,11.15,8.78,77.36,0,2.7,25.67,74.33,"MIGUEL_BARBOSA",77.36,"3"
"2322",43,10,212,0,7,272,850,15.81,3.68,77.94,0,2.57,32,68,"MIGUEL_BARBOSA",77.94,"3"
"2323",28,6,120,0,5,159,561,17.61,3.77,75.47,0,3.14,28.34,71.66,"MIGUEL_BARBOSA",75.47,"3"
"2324",35,13,197,0,16,261,939,13.41,4.98,75.48,0,6.13,27.8,72.2,"MIGUEL_BARBOSA",75.48,"3"
"2325",38,17,169,0,4,228,751,16.67,7.46,74.12,0,1.75,30.36,69.64,"MIGUEL_BARBOSA",74.12,"3"
"2326",163,102,339,0,33,637,1418,25.59,16.01,53.22,0,5.18,44.92,55.08,"MIGUEL_BARBOSA",53.22,"3"
"2327",71,42,569,0,9,691,1561,10.27,6.08,82.34,0,1.3,44.27,55.73,"MIGUEL_BARBOSA",82.34,"3"
"2328",86,42,428,0,11,567,1490,15.17,7.41,75.49,0,1.94,38.05,61.95,"MIGUEL_BARBOSA",75.49,"3"
"2329",226,34,173,0,12,445,1092,50.79,7.64,38.88,0,2.7,40.75,59.25,"ALBERTO_JIMENEZ",50.79,"1"
"233",21,46,146,0,3,216,535,9.72,21.3,67.59,0,1.39,40.37,59.63,"MIGUEL_BARBOSA",67.59,"3"
"2330",146,76,90,0,9,321,1483,45.48,23.68,28.04,0,2.8,21.65,78.35,"ALBERTO_JIMENEZ",45.48,"1"
"2331",139,24,137,1,4,305,1064,45.57,7.87,44.92,0.33,1.31,28.67,71.33,"ALBERTO_JIMENEZ",45.57,"1"
"2332",364,41,103,0,2,510,1492,71.37,8.04,20.2,0,0.39,34.18,65.82,"ALBERTO_JIMENEZ",71.37,"1"
"2333",13,236,610,0,24,883,1621,1.47,26.73,69.08,0,2.72,54.47,45.53,"MIGUEL_BARBOSA",69.08,"3"
"2334",18,179,407,0,13,617,1045,2.92,29.01,65.96,0,2.11,59.04,40.96,"MIGUEL_BARBOSA",65.96,"3"
"2335",5,191,399,0,7,602,1142,0.83,31.73,66.28,0,1.16,52.71,47.29,"MIGUEL_BARBOSA",66.28,"3"
"2336",21,170,367,1,9,568,1070,3.7,29.93,64.61,0.18,1.58,53.08,46.92,"MIGUEL_BARBOSA",64.61,"3"
"2337",5,75,50,0,2,132,197,3.79,56.82,37.88,0,1.52,67.01,32.99,"ENRIQUE_CARDENAS",56.82,"2"
"2338",14,180,308,0,23,525,1094,2.67,34.29,58.67,0,4.38,47.99,52.01,"MIGUEL_BARBOSA",58.67,"3"
"2339",11,161,133,0,7,312,536,3.53,51.6,42.63,0,2.24,58.21,41.79,"ENRIQUE_CARDENAS",51.6,"2"
"234",113,62,308,0,19,502,1597,22.51,12.35,61.35,0,3.78,31.43,68.57,"MIGUEL_BARBOSA",61.35,"3"
"2340",10,126,175,0,14,325,622,3.08,38.77,53.85,0,4.31,52.25,47.75,"MIGUEL_BARBOSA",53.85,"3"
"2341",6,77,67,0,4,154,273,3.9,50,43.51,0,2.6,56.41,43.59,"ENRIQUE_CARDENAS",50,"2"
"2342",14,527,722,0,45,1308,2484,1.07,40.29,55.2,0,3.44,52.66,47.34,"MIGUEL_BARBOSA",55.2,"3"
"2343",20,462,519,1,28,1030,2107,1.94,44.85,50.39,0.1,2.72,48.88,51.12,"MIGUEL_BARBOSA",50.39,"3"
"2344",28,455,521,0,27,1031,1863,2.72,44.13,50.53,0,2.62,55.34,44.66,"MIGUEL_BARBOSA",50.53,"3"
"2345",25,780,673,0,55,1533,3250,1.63,50.88,43.9,0,3.59,47.17,52.83,"ENRIQUE_CARDENAS",50.88,"2"
"2346",21,470,491,0,35,1017,1714,2.06,46.21,48.28,0,3.44,59.33,40.67,"MIGUEL_BARBOSA",48.28,"3"
"2347",7,203,222,1,17,450,902,1.56,45.11,49.33,0.22,3.78,49.89,50.11,"MIGUEL_BARBOSA",49.33,"3"
"2348",8,132,239,1,15,395,858,2.03,33.42,60.51,0.25,3.8,46.04,53.96,"MIGUEL_BARBOSA",60.51,"3"
"2349",168,250,253,0,28,699,1598,24.03,35.77,36.19,0,4.01,43.74,56.26,"MIGUEL_BARBOSA",36.19,"3"
"235",166,44,210,0,8,428,1415,38.79,10.28,49.07,0,1.87,30.25,69.75,"MIGUEL_BARBOSA",49.07,"3"
"2350",97,201,219,0,21,538,1185,18.03,37.36,40.71,0,3.9,45.4,54.6,"MIGUEL_BARBOSA",40.71,"3"
"2351",63,119,166,0,16,364,1118,17.31,32.69,45.6,0,4.4,32.56,67.44,"MIGUEL_BARBOSA",45.6,"3"
"2352",172,134,160,0,4,470,1013,36.6,28.51,34.04,0,0.85,46.4,53.6,"ALBERTO_JIMENEZ",36.6,"1"
"2353",69,173,365,0,23,630,1372,10.95,27.46,57.94,0,3.65,45.92,54.08,"MIGUEL_BARBOSA",57.94,"3"
"2354",85,39,104,0,8,236,555,36.02,16.53,44.07,0,3.39,42.52,57.48,"MIGUEL_BARBOSA",44.07,"3"
"2355",331,421,370,0,50,1172,2671,28.24,35.92,31.57,0,4.27,43.88,56.12,"ENRIQUE_CARDENAS",35.92,"2"
"2356",104,201,314,0,35,654,1398,15.9,30.73,48.01,0,5.35,46.78,53.22,"MIGUEL_BARBOSA",48.01,"3"
"2357",440,673,661,0,48,1822,3389,24.15,36.94,36.28,0,2.63,53.76,46.24,"ENRIQUE_CARDENAS",36.94,"2"
"2358",10,48,99,0,3,160,331,6.25,30,61.88,0,1.88,48.34,51.66,"MIGUEL_BARBOSA",61.88,"3"
"2359",238,526,527,0,76,1367,2504,17.41,38.48,38.55,0,5.56,54.59,45.41,"MIGUEL_BARBOSA",38.55,"3"
"236",59,31,272,0,11,373,673,15.82,8.31,72.92,0,2.95,55.42,44.58,"MIGUEL_BARBOSA",72.92,"3"
"2360",20,18,164,0,12,214,550,9.35,8.41,76.64,0,5.61,38.91,61.09,"MIGUEL_BARBOSA",76.64,"3"
"2361",46,11,185,0,6,248,835,18.55,4.44,74.6,0,2.42,29.7,70.3,"MIGUEL_BARBOSA",74.6,"3"
"2362",86,178,296,1,46,607,2207,14.17,29.32,48.76,0.16,7.58,27.5,72.5,"MIGUEL_BARBOSA",48.76,"3"
"2363",163,242,235,0,47,687,2665,23.73,35.23,34.21,0,6.84,25.78,74.22,"ENRIQUE_CARDENAS",35.23,"2"
"2364",136,230,287,0,41,694,2289,19.6,33.14,41.35,0,5.91,30.32,69.68,"MIGUEL_BARBOSA",41.35,"3"
"2365",100,184,242,0,20,546,1596,18.32,33.7,44.32,0,3.66,34.21,65.79,"MIGUEL_BARBOSA",44.32,"3"
"2366",126,265,352,0,41,784,2955,16.07,33.8,44.9,0,5.23,26.53,73.47,"MIGUEL_BARBOSA",44.9,"3"
"2367",148,288,373,1,40,850,2700,17.41,33.88,43.88,0.12,4.71,31.48,68.52,"MIGUEL_BARBOSA",43.88,"3"
"2368",51,116,161,0,18,346,866,14.74,33.53,46.53,0,5.2,39.95,60.05,"MIGUEL_BARBOSA",46.53,"3"
"2369",81,191,164,1,14,451,1506,17.96,42.35,36.36,0.22,3.1,29.95,70.05,"ENRIQUE_CARDENAS",42.35,"2"
"237",56,29,301,0,16,402,1685,13.93,7.21,74.88,0,3.98,23.86,76.14,"MIGUEL_BARBOSA",74.88,"3"
"2370",107,182,240,0,21,550,1748,19.45,33.09,43.64,0,3.82,31.46,68.54,"MIGUEL_BARBOSA",43.64,"3"
"2371",90,206,223,0,18,537,1545,16.76,38.36,41.53,0,3.35,34.76,65.24,"MIGUEL_BARBOSA",41.53,"3"
"2372",210,403,600,1,75,1289,3104,16.29,31.26,46.55,0.08,5.82,41.53,58.47,"MIGUEL_BARBOSA",46.55,"3"
"2373",197,298,403,1,48,947,3289,20.8,31.47,42.56,0.11,5.07,28.79,71.21,"MIGUEL_BARBOSA",42.56,"3"
"2374",63,129,165,0,18,375,1145,16.8,34.4,44,0,4.8,32.75,67.25,"MIGUEL_BARBOSA",44,"3"
"2375",102,207,234,0,25,568,1812,17.96,36.44,41.2,0,4.4,31.35,68.65,"MIGUEL_BARBOSA",41.2,"3"
"2376",281,380,398,2,35,1096,3469,25.64,34.67,36.31,0.18,3.19,31.59,68.41,"MIGUEL_BARBOSA",36.31,"3"
"2377",122,163,361,0,25,671,1985,18.18,24.29,53.8,0,3.73,33.8,66.2,"MIGUEL_BARBOSA",53.8,"3"
"2378",38,156,262,0,17,473,2153,8.03,32.98,55.39,0,3.59,21.97,78.03,"MIGUEL_BARBOSA",55.39,"3"
"2379",33,103,143,0,5,284,1085,11.62,36.27,50.35,0,1.76,26.18,73.82,"MIGUEL_BARBOSA",50.35,"3"
"238",16,31,265,0,14,326,952,4.91,9.51,81.29,0,4.29,34.24,65.76,"MIGUEL_BARBOSA",81.29,"3"
"2380",97,192,297,0,26,612,2480,15.85,31.37,48.53,0,4.25,24.68,75.32,"MIGUEL_BARBOSA",48.53,"3"
"2381",115,81,217,0,10,423,1278,27.19,19.15,51.3,0,2.36,33.1,66.9,"MIGUEL_BARBOSA",51.3,"3"
"2382",128,65,225,0,28,446,1567,28.7,14.57,50.45,0,6.28,28.46,71.54,"MIGUEL_BARBOSA",50.45,"3"
"2383",322,165,330,0,45,862,2042,37.35,19.14,38.28,0,5.22,42.21,57.79,"MIGUEL_BARBOSA",38.28,"3"
"2384",193,80,211,2,12,498,1188,38.76,16.06,42.37,0.4,2.41,41.92,58.08,"MIGUEL_BARBOSA",42.37,"3"
"2385",158,178,186,0,19,541,1329,29.21,32.9,34.38,0,3.51,40.71,59.29,"MIGUEL_BARBOSA",34.38,"3"
"2386",112,96,193,0,16,417,983,26.86,23.02,46.28,0,3.84,42.42,57.58,"MIGUEL_BARBOSA",46.28,"3"
"2387",219,124,160,0,23,526,1096,41.63,23.57,30.42,0,4.37,47.99,52.01,"ALBERTO_JIMENEZ",41.63,"1"
"2388",219,124,234,0,60,637,1862,34.38,19.47,36.73,0,9.42,34.21,65.79,"MIGUEL_BARBOSA",36.73,"3"
"2389",131,253,292,0,35,711,2299,18.42,35.58,41.07,0,4.92,30.93,69.07,"MIGUEL_BARBOSA",41.07,"3"
"239",19,14,51,0,4,88,631,21.59,15.91,57.95,0,4.55,13.95,86.05,"MIGUEL_BARBOSA",57.95,"3"
"2390",156,162,262,0,39,619,1995,25.2,26.17,42.33,0,6.3,31.03,68.97,"MIGUEL_BARBOSA",42.33,"3"
"2391",109,44,151,0,10,314,591,34.71,14.01,48.09,0,3.18,53.13,46.87,"MIGUEL_BARBOSA",48.09,"3"
"2392",31,59,180,0,6,276,484,11.23,21.38,65.22,0,2.17,57.02,42.98,"MIGUEL_BARBOSA",65.22,"3"
"2393",172,216,410,0,31,829,3002,20.75,26.06,49.46,0,3.74,27.61,72.39,"MIGUEL_BARBOSA",49.46,"3"
"2394",107,209,297,0,32,645,2827,16.59,32.4,46.05,0,4.96,22.82,77.18,"MIGUEL_BARBOSA",46.05,"3"
"2395",104,145,267,0,24,540,2409,19.26,26.85,49.44,0,4.44,22.42,77.58,"MIGUEL_BARBOSA",49.44,"3"
"2396",139,209,148,0,16,512,1661,27.15,40.82,28.91,0,3.12,30.82,69.18,"ENRIQUE_CARDENAS",40.82,"2"
"2397",109,175,237,0,15,536,2372,20.34,32.65,44.22,0,2.8,22.6,77.4,"MIGUEL_BARBOSA",44.22,"3"
"2398",83,87,242,0,20,432,2026,19.21,20.14,56.02,0,4.63,21.32,78.68,"MIGUEL_BARBOSA",56.02,"3"
"2399",125,107,255,0,14,501,2588,24.95,21.36,50.9,0,2.79,19.36,80.64,"MIGUEL_BARBOSA",50.9,"3"
"24",29,26,200,0,4,259,529,11.2,10.04,77.22,0,1.54,48.96,51.04,"MIGUEL_BARBOSA",77.22,"3"
"240",7,16,83,1,1,108,432,6.48,14.81,76.85,0.93,0.93,25,75,"MIGUEL_BARBOSA",76.85,"3"
"2400",210,103,315,0,32,660,2145,31.82,15.61,47.73,0,4.85,30.77,69.23,"MIGUEL_BARBOSA",47.73,"3"
"2401",377,128,386,1,62,954,2623,39.52,13.42,40.46,0.1,6.5,36.37,63.63,"MIGUEL_BARBOSA",40.46,"3"
"2402",150,92,221,1,24,488,2036,30.74,18.85,45.29,0.2,4.92,23.97,76.03,"MIGUEL_BARBOSA",45.29,"3"
"2403",451,175,272,0,58,956,2048,47.18,18.31,28.45,0,6.07,46.68,53.32,"ALBERTO_JIMENEZ",47.18,"1"
"2404",241,166,135,0,28,570,1467,42.28,29.12,23.68,0,4.91,38.85,61.15,"ALBERTO_JIMENEZ",42.28,"1"
"2405",208,64,492,0,41,805,1764,25.84,7.95,61.12,0,5.09,45.63,54.37,"MIGUEL_BARBOSA",61.12,"3"
"2406",200,22,144,0,12,378,1019,52.91,5.82,38.1,0,3.17,37.1,62.9,"ALBERTO_JIMENEZ",52.91,"1"
"2407",71,64,160,0,12,307,1476,23.13,20.85,52.12,0,3.91,20.8,79.2,"MIGUEL_BARBOSA",52.12,"3"
"2408",9,59,147,0,9,224,1040,4.02,26.34,65.62,0,4.02,21.54,78.46,"MIGUEL_BARBOSA",65.62,"3"
"2409",580,61,320,0,44,1005,1987,57.71,6.07,31.84,0,4.38,50.58,49.42,"ALBERTO_JIMENEZ",57.71,"1"
"241",414,81,233,1,14,743,1719,55.72,10.9,31.36,0.13,1.88,43.22,56.78,"ALBERTO_JIMENEZ",55.72,"1"
"2410",338,71,349,0,61,819,2072,41.27,8.67,42.61,0,7.45,39.53,60.47,"MIGUEL_BARBOSA",42.61,"3"
"2411",551,87,216,3,40,897,2384,61.43,9.7,24.08,0.33,4.46,37.63,62.37,"ALBERTO_JIMENEZ",61.43,"1"
"2412",509,54,366,0,44,973,2187,52.31,5.55,37.62,0,4.52,44.49,55.51,"ALBERTO_JIMENEZ",52.31,"1"
"2413",340,130,308,0,12,790,2276,43.04,16.46,38.99,0,1.52,34.71,65.29,"ALBERTO_JIMENEZ",43.04,"1"
"2414",238,86,347,1,9,681,2058,34.95,12.63,50.95,0.15,1.32,33.09,66.91,"MIGUEL_BARBOSA",50.95,"3"
"2415",23,12,95,0,1,131,364,17.56,9.16,72.52,0,0.76,35.99,64.01,"MIGUEL_BARBOSA",72.52,"3"
"2416",79,42,310,0,10,441,1049,17.91,9.52,70.29,0,2.27,42.04,57.96,"MIGUEL_BARBOSA",70.29,"3"
"2417",129,57,531,0,25,742,1729,17.39,7.68,71.56,0,3.37,42.91,57.09,"MIGUEL_BARBOSA",71.56,"3"
"2418",31,24,202,0,10,267,658,11.61,8.99,75.66,0,3.75,40.58,59.42,"MIGUEL_BARBOSA",75.66,"3"
"2419",170,58,591,0,24,843,2164,20.17,6.88,70.11,0,2.85,38.96,61.04,"MIGUEL_BARBOSA",70.11,"3"
"242",226,66,210,1,25,528,1787,42.8,12.5,39.77,0.19,4.73,29.55,70.45,"ALBERTO_JIMENEZ",42.8,"1"
"2420",101,160,551,2,22,836,2486,12.08,19.14,65.91,0.24,2.63,33.63,66.37,"MIGUEL_BARBOSA",65.91,"3"
"2421",81,127,435,0,13,656,2625,12.35,19.36,66.31,0,1.98,24.99,75.01,"MIGUEL_BARBOSA",66.31,"3"
"2422",53,59,233,0,10,355,1245,14.93,16.62,65.63,0,2.82,28.51,71.49,"MIGUEL_BARBOSA",65.63,"3"
"2423",83,78,303,0,5,469,1839,17.7,16.63,64.61,0,1.07,25.5,74.5,"MIGUEL_BARBOSA",64.61,"3"
"2424",56,97,238,0,4,395,1522,14.18,24.56,60.25,0,1.01,25.95,74.05,"MIGUEL_BARBOSA",60.25,"3"
"2425",211,133,270,2,21,637,2273,33.12,20.88,42.39,0.31,3.3,28.02,71.98,"MIGUEL_BARBOSA",42.39,"3"
"2426",191,198,368,0,18,775,2620,24.65,25.55,47.48,0,2.32,29.58,70.42,"MIGUEL_BARBOSA",47.48,"3"
"2427",41,31,48,0,4,124,544,33.06,25,38.71,0,3.23,22.79,77.21,"MIGUEL_BARBOSA",38.71,"3"
"2428",158,53,128,0,13,352,1768,44.89,15.06,36.36,0,3.69,19.91,80.09,"ALBERTO_JIMENEZ",44.89,"1"
"2429",69,27,215,0,14,325,1049,21.23,8.31,66.15,0,4.31,30.98,69.02,"MIGUEL_BARBOSA",66.15,"3"
"243",187,52,232,0,24,495,1271,37.78,10.51,46.87,0,4.85,38.95,61.05,"MIGUEL_BARBOSA",46.87,"3"
"2430",19,10,83,0,3,115,378,16.52,8.7,72.17,0,2.61,30.42,69.58,"MIGUEL_BARBOSA",72.17,"3"
"2431",63,51,275,1,6,396,1486,15.91,12.88,69.44,0.25,1.52,26.65,73.35,"MIGUEL_BARBOSA",69.44,"3"
"2432",23,18,70,0,1,112,435,20.54,16.07,62.5,0,0.89,25.75,74.25,"MIGUEL_BARBOSA",62.5,"3"
"2433",68,158,180,0,13,419,1356,16.23,37.71,42.96,0,3.1,30.9,69.1,"MIGUEL_BARBOSA",42.96,"3"
"2434",86,142,231,0,28,487,1447,17.66,29.16,47.43,0,5.75,33.66,66.34,"MIGUEL_BARBOSA",47.43,"3"
"2435",126,176,239,0,18,559,1787,22.54,31.48,42.75,0,3.22,31.28,68.72,"MIGUEL_BARBOSA",42.75,"3"
"2436",218,385,620,1,55,1279,2501,17.04,30.1,48.48,0.08,4.3,51.14,48.86,"MIGUEL_BARBOSA",48.48,"3"
"2437",84,173,249,0,27,533,1459,15.76,32.46,46.72,0,5.07,36.53,63.47,"MIGUEL_BARBOSA",46.72,"3"
"2438",116,69,138,0,55,378,1705,30.69,18.25,36.51,0,14.55,22.17,77.83,"MIGUEL_BARBOSA",36.51,"3"
"2439",74,48,100,0,26,248,1064,29.84,19.35,40.32,0,10.48,23.31,76.69,"MIGUEL_BARBOSA",40.32,"3"
"244",234,48,173,0,20,475,1202,49.26,10.11,36.42,0,4.21,39.52,60.48,"ALBERTO_JIMENEZ",49.26,"1"
"2440",531,171,365,0,59,1126,4257,47.16,15.19,32.42,0,5.24,26.45,73.55,"ALBERTO_JIMENEZ",47.16,"1"
"2441",98,49,109,0,22,278,870,35.25,17.63,39.21,0,7.91,31.95,68.05,"MIGUEL_BARBOSA",39.21,"3"
"2442",46,43,65,0,11,165,626,27.88,26.06,39.39,0,6.67,26.36,73.64,"MIGUEL_BARBOSA",39.39,"3"
"2443",199,51,113,1,16,380,1168,52.37,13.42,29.74,0.26,4.21,32.53,67.47,"ALBERTO_JIMENEZ",52.37,"1"
"2444",110,60,112,0,11,293,733,37.54,20.48,38.23,0,3.75,39.97,60.03,"MIGUEL_BARBOSA",38.23,"3"
"2445",504,135,377,0,41,1057,3219,47.68,12.77,35.67,0,3.88,32.84,67.16,"ALBERTO_JIMENEZ",47.68,"1"
"2446",128,120,260,0,31,539,1898,23.75,22.26,48.24,0,5.75,28.4,71.6,"MIGUEL_BARBOSA",48.24,"3"
"2447",123,131,372,0,19,645,2430,19.07,20.31,57.67,0,2.95,26.54,73.46,"MIGUEL_BARBOSA",57.67,"3"
"2448",112,49,107,0,14,282,758,39.72,17.38,37.94,0,4.96,37.2,62.8,"ALBERTO_JIMENEZ",39.72,"1"
"2449",85,60,156,0,18,319,1389,26.65,18.81,48.9,0,5.64,22.97,77.03,"MIGUEL_BARBOSA",48.9,"3"
"245",157,114,83,0,17,371,1142,42.32,30.73,22.37,0,4.58,32.49,67.51,"ALBERTO_JIMENEZ",42.32,"1"
