"SECCION","ALBERTO_JIMENEZ","ENRIQUE_CARDENAS","MIGUEL_BARBOSA","NO_REGISTRADOS","NULOS","TOTAL_VOTOS","LISTA_NOMINAL","aj_porc","ec_porc","mb_porc","no_reg_porc","nulos_porc","parti_porc","abst_porc","GANADOR","PORC_GANADOR","CVE_GANADOR"
"1917",54,154,226,0,7,441,1780,12.24,34.92,51.25,0,1.59,24.78,75.22,"MIGUEL_BARBOSA",51.25,"3"
"1918",93,186,253,0,9,541,2086,17.19,34.38,46.77,0,1.66,25.93,74.07,"MIGUEL_BARBOSA",46.77,"3"
"1919",79,191,409,0,14,693,3177,11.4,27.56,59.02,0,2.02,21.81,78.19,"MIGUEL_BARBOSA",59.02,"3"
"192",37,135,140,2,10,324,982,11.42,41.67,43.21,0.62,3.09,32.99,67.01,"MIGUEL_BARBOSA",43.21,"3"
"1920",260,109,336,0,17,722,2706,36.01,15.1,46.54,0,2.35,26.68,73.32,"MIGUEL_BARBOSA",46.54,"3"
"1921",79,121,201,0,9,410,1660,19.27,29.51,49.02,0,2.2,24.7,75.3,"MIGUEL_BARBOSA",49.02,"3"
"1922",41,101,206,0,12,360,1630,11.39,28.06,57.22,0,3.33,22.09,77.91,"MIGUEL_BARBOSA",57.22,"3"
"1923",50,46,166,0,9,271,1221,18.45,16.97,61.25,0,3.32,22.19,77.81,"MIGUEL_BARBOSA",61.25,"3"
"1924",60,77,167,0,2,306,1364,19.61,25.16,54.58,0,0.65,22.43,77.57,"MIGUEL_BARBOSA",54.58,"3"
"1925",81,153,395,1,14,644,3624,12.58,23.76,61.34,0.16,2.17,17.77,82.23,"MIGUEL_BARBOSA",61.34,"3"
"1926",118,146,489,0,18,771,3118,15.3,18.94,63.42,0,2.33,24.73,75.27,"MIGUEL_BARBOSA",63.42,"3"
"1927",68,87,237,1,21,414,2258,16.43,21.01,57.25,0.24,5.07,18.33,81.67,"MIGUEL_BARBOSA",57.25,"3"
"1928",75,132,241,0,13,461,1695,16.27,28.63,52.28,0,2.82,27.2,72.8,"MIGUEL_BARBOSA",52.28,"3"
"1929",434,18,75,0,18,545,1535,79.63,3.3,13.76,0,3.3,35.5,64.5,"ALBERTO_JIMENEZ",79.63,"1"
"193",37,238,211,1,19,506,1456,7.31,47.04,41.7,0.2,3.75,34.75,65.25,"ENRIQUE_CARDENAS",47.04,"2"
"1930",386,15,90,0,1,492,1171,78.46,3.05,18.29,0,0.2,42.02,57.98,"ALBERTO_JIMENEZ",78.46,"1"
"1931",81,5,88,0,3,177,778,45.76,2.82,49.72,0,1.69,22.75,77.25,"MIGUEL_BARBOSA",49.72,"3"
"1932",51,1,22,0,0,74,175,68.92,1.35,29.73,0,0,42.29,57.71,"ALBERTO_JIMENEZ",68.92,"1"
"1933",98,40,58,0,6,202,1129,48.51,19.8,28.71,0,2.97,17.89,82.11,"ALBERTO_JIMENEZ",48.51,"1"
"1934",391,828,1676,1,100,2996,14010,13.05,27.64,55.94,0.03,3.34,21.38,78.62,"MIGUEL_BARBOSA",55.94,"3"
"1935",91,244,433,0,17,785,2939,11.59,31.08,55.16,0,2.17,26.71,73.29,"MIGUEL_BARBOSA",55.16,"3"
"1936",225,832,1238,3,65,2363,9833,9.52,35.21,52.39,0.13,2.75,24.03,75.97,"MIGUEL_BARBOSA",52.39,"3"
"1937",198,473,794,0,44,1509,6240,13.12,31.35,52.62,0,2.92,24.18,75.82,"MIGUEL_BARBOSA",52.62,"3"
"1938",181,535,943,0,48,1707,6261,10.6,31.34,55.24,0,2.81,27.26,72.74,"MIGUEL_BARBOSA",55.24,"3"
"1939",9,73,132,0,3,217,521,4.15,33.64,60.83,0,1.38,41.65,58.35,"MIGUEL_BARBOSA",60.83,"3"
"194",108,323,318,6,19,774,1214,13.95,41.73,41.09,0.78,2.45,63.76,36.24,"ENRIQUE_CARDENAS",41.73,"2"
"1940",11,68,143,0,8,230,545,4.78,29.57,62.17,0,3.48,42.2,57.8,"MIGUEL_BARBOSA",62.17,"3"
"1941",68,222,487,0,23,800,3198,8.5,27.75,60.88,0,2.88,25.02,74.98,"MIGUEL_BARBOSA",60.88,"3"
"1942",73,228,486,3,32,822,3484,8.88,27.74,59.12,0.36,3.89,23.59,76.41,"MIGUEL_BARBOSA",59.12,"3"
"1943",38,192,424,1,16,671,2226,5.66,28.61,63.19,0.15,2.38,30.14,69.86,"MIGUEL_BARBOSA",63.19,"3"
"1944",56,98,213,0,10,377,1891,14.85,25.99,56.5,0,2.65,19.94,80.06,"MIGUEL_BARBOSA",56.5,"3"
"1945",117,264,589,0,36,1006,4506,11.63,26.24,58.55,0,3.58,22.33,77.67,"MIGUEL_BARBOSA",58.55,"3"
"1946",44,152,278,0,14,488,2112,9.02,31.15,56.97,0,2.87,23.11,76.89,"MIGUEL_BARBOSA",56.97,"3"
"1947",47,96,225,0,14,382,1578,12.3,25.13,58.9,0,3.66,24.21,75.79,"MIGUEL_BARBOSA",58.9,"3"
"1948",21,198,306,0,10,535,1411,3.93,37.01,57.2,0,1.87,37.92,62.08,"MIGUEL_BARBOSA",57.2,"3"
"1949",15,178,206,0,5,404,728,3.71,44.06,50.99,0,1.24,55.49,44.51,"MIGUEL_BARBOSA",50.99,"3"
"195",13,335,52,0,6,406,875,3.2,82.51,12.81,0,1.48,46.4,53.6,"ENRIQUE_CARDENAS",82.51,"2"
"1950",23,236,308,1,16,584,1601,3.94,40.41,52.74,0.17,2.74,36.48,63.52,"MIGUEL_BARBOSA",52.74,"3"
"1951",32,175,310,0,9,526,1769,6.08,33.27,58.94,0,1.71,29.73,70.27,"MIGUEL_BARBOSA",58.94,"3"
"1952",202,595,1004,1,54,1856,6993,10.88,32.06,54.09,0.05,2.91,26.54,73.46,"MIGUEL_BARBOSA",54.09,"3"
"1953",20,119,275,1,15,430,1460,4.65,27.67,63.95,0.23,3.49,29.45,70.55,"MIGUEL_BARBOSA",63.95,"3"
"1954",10,168,196,0,8,382,944,2.62,43.98,51.31,0,2.09,40.47,59.53,"MIGUEL_BARBOSA",51.31,"3"
"1955",25,222,310,0,20,577,1692,4.33,38.47,53.73,0,3.47,34.1,65.9,"MIGUEL_BARBOSA",53.73,"3"
"1956",51,365,558,0,23,997,1060,5.12,36.61,55.97,0,2.31,94.06,5.94,"MIGUEL_BARBOSA",55.97,"3"
"1957",21,168,238,1,12,440,1240,4.77,38.18,54.09,0.23,2.73,35.48,64.52,"MIGUEL_BARBOSA",54.09,"3"
"1958",27,115,233,0,9,384,1290,7.03,29.95,60.68,0,2.34,29.77,70.23,"MIGUEL_BARBOSA",60.68,"3"
"1959",39,174,292,0,13,518,1578,7.53,33.59,56.37,0,2.51,32.83,67.17,"MIGUEL_BARBOSA",56.37,"3"
"196",58,571,287,3,11,930,1764,6.24,61.4,30.86,0.32,1.18,52.72,47.28,"ENRIQUE_CARDENAS",61.4,"2"
"1960",55,159,221,1,13,449,1449,12.25,35.41,49.22,0.22,2.9,30.99,69.01,"MIGUEL_BARBOSA",49.22,"3"
"1961",33,184,329,0,12,558,1838,5.91,32.97,58.96,0,2.15,30.36,69.64,"MIGUEL_BARBOSA",58.96,"3"
"1962",52,250,547,1,34,884,2657,5.88,28.28,61.88,0.11,3.85,33.27,66.73,"MIGUEL_BARBOSA",61.88,"3"
"1963",39,93,210,0,18,360,1312,10.83,25.83,58.33,0,5,27.44,72.56,"MIGUEL_BARBOSA",58.33,"3"
"1964",45,63,187,0,11,306,1081,14.71,20.59,61.11,0,3.59,28.31,71.69,"MIGUEL_BARBOSA",61.11,"3"
"1965",9,54,87,0,3,153,558,5.88,35.29,56.86,0,1.96,27.42,72.58,"MIGUEL_BARBOSA",56.86,"3"
"1966",12,108,182,0,6,308,973,3.9,35.06,59.09,0,1.95,31.65,68.35,"MIGUEL_BARBOSA",59.09,"3"
"1967",56,300,415,1,22,794,572,7.05,37.78,52.27,0.13,2.77,138.81,-38.81,"MIGUEL_BARBOSA",52.27,"3"
"1968",22,144,194,0,12,372,960,5.91,38.71,52.15,0,3.23,38.75,61.25,"MIGUEL_BARBOSA",52.15,"3"
"1969",8,72,143,2,5,230,685,3.48,31.3,62.17,0.87,2.17,33.58,66.42,"MIGUEL_BARBOSA",62.17,"3"
"197",65,239,254,2,22,582,1649,11.17,41.07,43.64,0.34,3.78,35.29,64.71,"MIGUEL_BARBOSA",43.64,"3"
"1970",23,204,284,1,8,520,1528,4.42,39.23,54.62,0.19,1.54,34.03,65.97,"MIGUEL_BARBOSA",54.62,"3"
"1971",56,479,541,1,26,1103,3163,5.08,43.43,49.05,0.09,2.36,34.87,65.13,"MIGUEL_BARBOSA",49.05,"3"
"1972",14,117,179,0,6,316,1419,4.43,37.03,56.65,0,1.9,22.27,77.73,"MIGUEL_BARBOSA",56.65,"3"
"1973",23,154,248,1,4,430,1380,5.35,35.81,57.67,0.23,0.93,31.16,68.84,"MIGUEL_BARBOSA",57.67,"3"
"1974",14,59,108,1,9,191,689,7.33,30.89,56.54,0.52,4.71,27.72,72.28,"MIGUEL_BARBOSA",56.54,"3"
"1975",30,81,137,1,5,254,786,11.81,31.89,53.94,0.39,1.97,32.32,67.68,"MIGUEL_BARBOSA",53.94,"3"
"1976",55,216,403,0,30,704,2420,7.81,30.68,57.24,0,4.26,29.09,70.91,"MIGUEL_BARBOSA",57.24,"3"
"1977",16,122,229,0,14,381,1089,4.2,32.02,60.1,0,3.67,34.99,65.01,"MIGUEL_BARBOSA",60.1,"3"
"1978",46,254,338,0,23,661,2253,6.96,38.43,51.13,0,3.48,29.34,70.66,"MIGUEL_BARBOSA",51.13,"3"
"1979",33,173,300,0,12,518,1749,6.37,33.4,57.92,0,2.32,29.62,70.38,"MIGUEL_BARBOSA",57.92,"3"
"198",41,117,220,0,18,396,1305,10.35,29.55,55.56,0,4.55,30.34,69.66,"MIGUEL_BARBOSA",55.56,"3"
"1980",26,100,193,0,4,323,938,8.05,30.96,59.75,0,1.24,34.43,65.57,"MIGUEL_BARBOSA",59.75,"3"
"1981",19,162,256,0,14,451,1119,4.21,35.92,56.76,0,3.1,40.3,59.7,"MIGUEL_BARBOSA",56.76,"3"
"1982",15,135,195,0,16,361,1035,4.16,37.4,54.02,0,4.43,34.88,65.12,"MIGUEL_BARBOSA",54.02,"3"
"1983",15,65,107,0,5,192,648,7.81,33.85,55.73,0,2.6,29.63,70.37,"MIGUEL_BARBOSA",55.73,"3"
"1984",27,72,133,0,6,238,834,11.34,30.25,55.88,0,2.52,28.54,71.46,"MIGUEL_BARBOSA",55.88,"3"
"1985",72,197,420,1,24,714,2975,10.08,27.59,58.82,0.14,3.36,24,76,"MIGUEL_BARBOSA",58.82,"3"
"1986",314,530,1391,3,77,2315,11257,13.56,22.89,60.09,0.13,3.33,20.56,79.44,"MIGUEL_BARBOSA",60.09,"3"
"1987",96,163,382,0,23,664,2566,14.46,24.55,57.53,0,3.46,25.88,74.12,"MIGUEL_BARBOSA",57.53,"3"
"1988",32,139,251,0,8,430,1405,7.44,32.33,58.37,0,1.86,30.6,69.4,"MIGUEL_BARBOSA",58.37,"3"
"1989",25,184,238,0,16,463,1373,5.4,39.74,51.4,0,3.46,33.72,66.28,"MIGUEL_BARBOSA",51.4,"3"
"199",69,133,142,1,15,360,1277,19.17,36.94,39.44,0.28,4.17,28.19,71.81,"MIGUEL_BARBOSA",39.44,"3"
"1990",54,149,306,0,17,526,1897,10.27,28.33,58.17,0,3.23,27.73,72.27,"MIGUEL_BARBOSA",58.17,"3"
"1991",72,192,333,0,15,612,2113,11.76,31.37,54.41,0,2.45,28.96,71.04,"MIGUEL_BARBOSA",54.41,"3"
"1992",41,207,320,1,22,591,1963,6.94,35.03,54.15,0.17,3.72,30.11,69.89,"MIGUEL_BARBOSA",54.15,"3"
"1993",43,177,314,0,17,551,2091,7.8,32.12,56.99,0,3.09,26.35,73.65,"MIGUEL_BARBOSA",56.99,"3"
"1994",75,261,406,0,29,771,2882,9.73,33.85,52.66,0,3.76,26.75,73.25,"MIGUEL_BARBOSA",52.66,"3"
"1995",112,172,350,0,37,671,2857,16.69,25.63,52.16,0,5.51,23.49,76.51,"MIGUEL_BARBOSA",52.16,"3"
"1996",144,208,394,1,27,774,3027,18.6,26.87,50.9,0.13,3.49,25.57,74.43,"MIGUEL_BARBOSA",50.9,"3"
"1997",26,72,152,0,6,256,1039,10.16,28.12,59.38,0,2.34,24.64,75.36,"MIGUEL_BARBOSA",59.38,"3"
"1998",21,138,265,0,8,432,1392,4.86,31.94,61.34,0,1.85,31.03,68.97,"MIGUEL_BARBOSA",61.34,"3"
"1999",105,239,550,2,25,921,3351,11.4,25.95,59.72,0.22,2.71,27.48,72.52,"MIGUEL_BARBOSA",59.72,"3"
"2",121,237,272,0,12,642,2470,18.85,36.92,42.37,0,1.87,25.99,74.01,"MIGUEL_BARBOSA",42.37,"3"
"20",92,62,480,2,18,654,1539,14.07,9.48,73.39,0.31,2.75,42.5,57.5,"MIGUEL_BARBOSA",73.39,"3"
"200",32,68,74,0,6,180,856,17.78,37.78,41.11,0,3.33,21.03,78.97,"MIGUEL_BARBOSA",41.11,"3"
"2000",123,521,1146,0,42,1832,10391,6.71,28.44,62.55,0,2.29,17.63,82.37,"MIGUEL_BARBOSA",62.55,"3"
"2001",62,287,561,0,22,932,3539,6.65,30.79,60.19,0,2.36,26.34,73.66,"MIGUEL_BARBOSA",60.19,"3"
"2002",93,211,383,0,29,716,2536,12.99,29.47,53.49,0,4.05,28.23,71.77,"MIGUEL_BARBOSA",53.49,"3"
"2003",75,191,369,0,19,654,2957,11.47,29.2,56.42,0,2.91,22.12,77.88,"MIGUEL_BARBOSA",56.42,"3"
"2004",28,82,197,0,8,315,1394,8.89,26.03,62.54,0,2.54,22.6,77.4,"MIGUEL_BARBOSA",62.54,"3"
"2005",165,228,505,0,33,931,3631,17.72,24.49,54.24,0,3.54,25.64,74.36,"MIGUEL_BARBOSA",54.24,"3"
"2006",251,707,984,1,29,1972,8426,12.73,35.85,49.9,0.05,1.47,23.4,76.6,"MIGUEL_BARBOSA",49.9,"3"
"2007",48,201,289,0,12,550,2548,8.73,36.55,52.55,0,2.18,21.59,78.41,"MIGUEL_BARBOSA",52.55,"3"
"2008",71,214,464,0,21,770,4373,9.22,27.79,60.26,0,2.73,17.61,82.39,"MIGUEL_BARBOSA",60.26,"3"
"2009",76,187,384,0,12,659,3621,11.53,28.38,58.27,0,1.82,18.2,81.8,"MIGUEL_BARBOSA",58.27,"3"
"201",102,212,294,0,25,633,2734,16.11,33.49,46.45,0,3.95,23.15,76.85,"MIGUEL_BARBOSA",46.45,"3"
"2010",177,217,165,0,17,576,1163,30.73,37.67,28.65,0,2.95,49.53,50.47,"ENRIQUE_CARDENAS",37.67,"2"
"2011",297,431,777,10,60,1575,8025,18.86,27.37,49.33,0.63,3.81,19.63,80.37,"MIGUEL_BARBOSA",49.33,"3"
"2012",97,565,401,1,26,1090,4112,8.9,51.83,36.79,0.09,2.39,26.51,73.49,"ENRIQUE_CARDENAS",51.83,"2"
"2013",70,114,556,0,38,778,2694,9,14.65,71.47,0,4.88,28.88,71.12,"MIGUEL_BARBOSA",71.47,"3"
"2014",102,77,318,0,16,513,1465,19.88,15.01,61.99,0,3.12,35.02,64.98,"MIGUEL_BARBOSA",61.99,"3"
"2015",92,193,322,0,16,623,2176,14.77,30.98,51.69,0,2.57,28.63,71.37,"MIGUEL_BARBOSA",51.69,"3"
"2016",97,81,247,1,22,448,1468,21.65,18.08,55.13,0.22,4.91,30.52,69.48,"MIGUEL_BARBOSA",55.13,"3"
"2017",184,53,253,0,9,499,1870,36.87,10.62,50.7,0,1.8,26.68,73.32,"MIGUEL_BARBOSA",50.7,"3"
"2018",290,35,250,0,8,583,1690,49.74,6,42.88,0,1.37,34.5,65.5,"ALBERTO_JIMENEZ",49.74,"1"
"2019",235,44,329,0,8,616,1857,38.15,7.14,53.41,0,1.3,33.17,66.83,"MIGUEL_BARBOSA",53.41,"3"
"202",68,183,183,6,18,458,1873,14.85,39.96,39.96,1.31,3.93,24.45,75.55,"ENRIQUE_CARDENAS",39.96,"2"
"2020",70,8,127,0,2,207,960,33.82,3.86,61.35,0,0.97,21.56,78.44,"MIGUEL_BARBOSA",61.35,"3"
"2021",92,23,183,0,9,307,831,29.97,7.49,59.61,0,2.93,36.94,63.06,"MIGUEL_BARBOSA",59.61,"3"
"2022",101,14,139,0,6,260,766,38.85,5.38,53.46,0,2.31,33.94,66.06,"MIGUEL_BARBOSA",53.46,"3"
"2023",226,36,195,0,6,463,1256,48.81,7.78,42.12,0,1.3,36.86,63.14,"ALBERTO_JIMENEZ",48.81,"1"
"2024",18,8,57,0,5,88,498,20.45,9.09,64.77,0,5.68,17.67,82.33,"MIGUEL_BARBOSA",64.77,"3"
"2025",144,45,273,1,13,476,1066,30.25,9.45,57.35,0.21,2.73,44.65,55.35,"MIGUEL_BARBOSA",57.35,"3"
"2026",273,62,355,0,42,732,1625,37.3,8.47,48.5,0,5.74,45.05,54.95,"MIGUEL_BARBOSA",48.5,"3"
"2027",155,33,226,0,18,432,923,35.88,7.64,52.31,0,4.17,46.8,53.2,"MIGUEL_BARBOSA",52.31,"3"
"2028",67,34,49,0,8,158,271,42.41,21.52,31.01,0,5.06,58.3,41.7,"ALBERTO_JIMENEZ",42.41,"1"
"2029",71,19,79,0,8,177,371,40.11,10.73,44.63,0,4.52,47.71,52.29,"MIGUEL_BARBOSA",44.63,"3"
"203",103,145,135,0,10,393,1453,26.21,36.9,34.35,0,2.54,27.05,72.95,"ENRIQUE_CARDENAS",36.9,"2"
"2030",28,13,55,0,3,99,252,28.28,13.13,55.56,0,3.03,39.29,60.71,"MIGUEL_BARBOSA",55.56,"3"
"2031",102,17,114,0,7,240,611,42.5,7.08,47.5,0,2.92,39.28,60.72,"MIGUEL_BARBOSA",47.5,"3"
"2032",61,9,44,0,5,119,229,51.26,7.56,36.97,0,4.2,51.97,48.03,"ALBERTO_JIMENEZ",51.26,"1"
